t_history,v_ref_history,v_history,acc_history
30.3,9.280838487064935,9.215227105634385,0.0031084203754829787
30.400000000000002,9.306615529201425,9.216169778374947,0.009426727405625002
30.5,9.32678097504079,9.219305679343282,0.031359009683342265
30.6,9.285998214505138,9.220126986107305,0.008213067640227223
30.700000000000003,9.303717061458606,9.220604761921917,0.004777758146119027
30.8,9.316821828291921,9.222456663094656,0.0185190117273919
30.900000000000002,9.27095443283832,9.221429816049096,-0.010268470455599754
31.0,9.286920165843892,9.221026414384013,-0.004034016650820149
31.1,9.250627756608191,9.218216319210033,-0.02810095173980187
31.200000000000003,9.275956328592649,9.215787497461852,-0.024288217481810648
31.3,9.299208119211197,9.215904002105832,0.0011650464398087479
31.400000000000002,9.266019842857911,9.214568356618983,-0.013356454868485912
31.5,9.293738092602315,9.214048843989314,-0.0051951262966838385
31.6,9.318292188300349,9.216189595409608,0.021407514202934408
31.700000000000003,9.283896145043594,9.216689949555905,0.005003541462968997
31.8,9.307877714834643,9.217547359403772,0.008574098478675296
31.900000000000002,9.326761885658382,9.22040575468897,0.02858395285197446
32.0,9.285074733425992,9.220830694284588,0.004249395956179569
32.1,9.302080105336634,9.222016934211952,0.011862399273638857
32.2,9.263543281961939,9.220587968860384,-0.014289653515689338
32.300000000000004,9.284419883536227,9.219065347748293,-0.015226211120904054
32.4,9.301626941881828,9.219438321631783,0.003729738834891805
32.5,9.261291490806736,9.21761844543524,-0.01819876196542225
32.6,9.283152914740532,9.215974190346708,-0.016442550885315654
32.7,9.303884930093792,9.216569311748579,0.005951214018708129
32.800000000000004,9.26889656814034,9.215432140923042,-0.011371708255367707
32.9,9.295305436559198,9.21606548691174,0.006333459886974424
33.0,9.268338877087213,9.21527769784094,-0.007877890708002155
33.1,9.299063548159122,9.215466323692556,0.0018862585161656398
33.2,9.323498403522423,9.218319659209726,0.02853335517170308
33.300000000000004,9.286388857439874,9.21930920941965,0.009895502099240616
33.4,9.306881525039191,9.220305979876173,0.009967704565227109
